,mmsi,vessel_name,vessel_type,flag_country
2640,431016414,SUMIYOSHIMARU,Fishing,Japan
2714,412452032,UNAVAILABLE,Fishing,China
2721,431016227,DAI2KENYUUMARU,Fishing,Japan
2722,431010535,KOURYOUMARU NO1,Fishing,Japan
2773,431006505,NO1 EBISUMARU,Fishing,Japan
2831,431014481,UNAVAILABLE,Fishing,Japan
2836,431008294,UNAVAILABLE,Fishing,Japan
2875,431010783,UNAVAILABLE,Fishing,Japan
2897,431012852,KEIHOU MARU,Fishing,Japan
2898,431013263,KOEI MARU,Fishing,Japan
2899,431013491,HOUEI MARU,Fishing,Japan
2902,431013868,KOSYO MARU,Fishing,Japan
2903,431012024,UNAVAILABLE,Fishing,Japan
2907,431013641,MYOJIN MARU,Fishing,Japan
2909,431010806,UNAVAILABLE,Fishing,Japan
2910,431019083,UNAVAILABLE,Fishing,Japan
2911,431013262,HEIAN MARU,Fishing,Japan
2912,431018016,HOURYO MARU,Fishing,Japan
2913,431010183,UNAVAILABLE,Fishing,Japan
2925,431019058,UNAVAILABLE,Fishing,Japan
2926,431015401,DAI2 KYOUEIMARU,Fishing,Japan
2927,431019061,NO.1KANESHOUNARU,Fishing,Japan
2930,431007722,UNAVAILABLE,Fishing,Japan
2931,431016251,UNAVAILABLE,Fishing,Japan
2932,431007719,SUMIYASHI MARU 2-1,Fishing,Japan
2933,431014988,UNAVAILABLE,Fishing,Japan
2935,431002381,UNAVAILABLE,Fishing,Japan
2938,431014783,KANETOSIMARU,Fishing,Japan
2939,431014751,NO.2TAIHEIMARU,Fishing,Japan
2945,431016316,NAKAGONMARU,Fishing,Japan
2947,431017328,SUMIYOSHIMARU,Fishing,Japan
2949,431017982,IWAMARU,Fishing,Japan
2951,431015195,UNAVAILABLE,Fishing,Japan
2958,431100329,UNAVAILABLE,Cargo,Japan
2965,431014954,UNAVAILABLE,Fishing,Japan
2969,431017243,YUUKOUMARU,Fishing,Japan
2970,431017935,SUMIYOSHIMARU,Fishing,Japan
2974,431017105,UNAVAILABLE,Fishing,Japan
2976,431003678,SUMIHO MARU,Cargo,Japan
2978,431000958,SEIFUKUMARU NO6,Cargo,Japan
2979,431007487,DAI10DAIKANNMARU,Fishing,Japan
2982,432526000,ENOSHIMA MARU,Fishing,Japan
2985,431012263,DAI 1 KANEYOSHIMARU,Cargo,Japan
2994,431009497,UNAVAILABLE,Fishing,Japan
3004,431012329,YAMASAN MARU,Fishing,Japan
3007,431011863,UNAVAILABLE,Fishing,Japan
3008,431011817,MATSUKAWA SEIUNMARU,Fishing,Japan
3009,431011187,TOUKOU MARU,Fishing,Japan
3018,431013643,KOYO MARU NO18,Fishing,Japan
3057,671651000,INDIGIRKA,Cargo,Togo
3186,431017789,UNAVAILABLE,Fishing,Japan
3200,431003375,UNAVAILABLE,Fishing,Japan
3209,431016943,UNAVAILABLE,Fishing,Japan
3212,431010576,UNAVAILABLE,Cargo,Japan
3214,431019424,NO18 JYOUSHOU MARU,Fishing,Japan
3215,431019513,UNAVAILABLE,Fishing,Japan
3219,431019422,KUDOU KOUSHINMARU,Fishing,Japan
3221,431019216,"YUUEIMARU NO,57",Fishing,Japan
3224,431013442,UNAVAILABLE,Fishing,Japan
3225,431013735,SEIUNMARU NO.10,Fishing,Japan
3226,431016411,KONNPIRAMARU,Fishing,Japan
3227,431010357,SHINSUMIYOSHIMARU 10,Cargo,Japan
3238,431377000,UNAVAILABLE,Fishing,Japan
3250,431014475,KOUKICHIMARU,Fishing,Japan
3253,431002382,KAGIYAMARU NO13,Fishing,Japan
3256,431019449,TAKANASHI SAN-EIMARU,Fishing,Japan
3270,431016252,DAI3MASAKATUMARU,Fishing,Japan
3274,431014717,FUMIHO MARU,Cargo,Japan
3275,431007489,UNAVAILABLE,Fishing,Japan
3281,431010984,SEIHO MARU NO.38,Fishing,Japan
3282,431011627,SANYU MARU,Fishing,Japan
3283,431010983,SAIKIYO INARIMARU,Fishing,Japan
3284,431011225,UNAVAILABLE,Fishing,Japan
3285,431019878,KOUFUKU MARU,Fishing,Japan
3287,431019017,KONPIRAMARU,Fishing,Japan
3292,431017551,TOMIYAMAKOUSEIMARU,Fishing,Japan
3294,538008540,BAO SHUN,Cargo,Marshall Islands
3319,431012982,NO27 EBISUMARU,Fishing,Japan
3320,431005347,NO.6 ITOUMARU,Fishing,Japan
3321,431011924,UNAVAILABLE,Fishing,Japan
3330,431001733,UNAVAILABLE,Fishing,Japan
3345,431800590,EISYOMARU NO.67,Fishing,Japan
3346,431019322,ZUIUNMARU NO88,Fishing,Japan
3347,431015942,TENRYUMARU,Fishing,Japan
3348,431009437,SEITOKUMARU NO58,Fishing,Japan
3350,431020297,KOUSHINMARU NO.38,Fishing,Japan
3351,431013878,UNAVAILABLE,Fishing,Japan
3353,431006984,UNAVAILABLE,Fishing,Japan
3354,431016546,UNAVAILABLE,Fishing,Japan
3355,432860000,ZENRYU MARU NO.68,Fishing,Japan
3359,431018523,UNAVAILABLE,Fishing,Japan
3365,431006448,UNAVAILABLE,Fishing,Japan
3438,412440654,FUYUANYU196,Fishing,China
3450,412209145,GUOJI907,Fishing,China
3533,431372000,UNAVAILABLE,Fishing,Japan
3545,412421022,DONGYU1528,Fishing,China
3555,431593000,UNAVAILABLE,Fishing,Japan
3559,416171800,FU KUO NO.6,Fishing,Taiwan
3671,413336090,XIN MING ZHOU 108,Cargo,China
3685,477706200,HONIARA CHIEF,Cargo,Hong Kong
3692,431200592,ASAMA,Fishing,Japan
3693,431005921,YOUKAMARU,Cargo,Japan
3694,431013435,TENJINMARU,Fishing,Japan
3696,431013642,UNAVAILABLE,Fishing,Japan
3697,431007718,UNAVAILABLE,Fishing,Japan
3698,431013647,SUMIYOSHIMARU,Fishing,Japan
3704,431016767,UNAVAILABLE,Fishing,Japan
3706,431017999,SURUGAMARU,Fishing,Japan
3711,431013419,NO.3KYOEIMARU,Cargo,Japan
3717,431013123,UNAVAILABLE,Fishing,Japan
3724,431017493,UNAVAILABLE,Fishing,Japan
3725,431009228,NO.21YOSHIEIMARU,Fishing,Japan
3726,431018734,UNAVAILABLE,Fishing,Japan
3727,431018718,KAICHOUMARU,Fishing,Japan
3728,431018329,NO18 KINJOHMARU,Fishing,Japan
3729,431003363,UNAVAILABLE,Fishing,Japan
3730,431019989,HOKKOU MARU,Fishing,Japan
3732,431009632,21FUJIMARU,Fishing,Japan
3733,431012735,UNAVAILABLE,Fishing,Japan
3734,431019974,UNAVAILABLE,Fishing,Japan
3735,431015328,UNAVAILABLE,Fishing,Japan
3736,431003162,UNAVAILABLE,Fishing,Japan
3737,431006452,NO.5 MOMBETSU-MARU,Fishing,Japan
3738,431016946,UNAVAILABLE,Fishing,Japan
3739,431019872,UNAVAILABLE,Fishing,Japan
3761,416004638,MAN SHUN FA,Fishing,Taiwan
3773,412326377,UNAVAILABLE,Fishing,China
3800,431011778,NO.5 OHOTSUKU-MARU,Fishing,Japan
3802,431010723,UNAVAILABLE,Fishing,Japan
3803,431010788,UNAVAILABLE,Fishing,Japan
3804,431014041,UNAVAILABLE,Fishing,Japan
3805,431011004,UNAVAILABLE,Fishing,Japan
3806,431015684,NO.28 ZENKEN-MARU,Fishing,Japan
3820,273818000,DIONA,Cargo,Russian Federation
3841,273399540,NIKOLAY AKHROMEEV,Cargo,Russian Federation
3842,273311860,"M/V ""PROGRESS""",Cargo,Russian Federation
3843,431015066,UNAVAILABLE,Fishing,Japan
3844,431017729,NO.88 KAISEI MARU,Fishing,Japan
3845,431670000,HOKUYO MARU,Fishing,Japan
3846,431015081,UNAVAILABLE,Fishing,Japan
3847,431011073,DAISEN-MARU,Fishing,Japan
3848,431014649,UNAVAILABLE,Fishing,Japan
3849,273341320,YANTAR31,Fishing,Russian Federation
3853,413896000,SHENG WANG HAI,Cargo,China
3856,431006845,NO.88 NIWAMARU,Fishing,Japan
3858,431011522,KYOUUNMARU NO55,Fishing,Japan
3863,431019901,NO21SEIKOUMARU,Fishing,Japan
3865,431017623,UNAVAILABLE,Fishing,Japan
3866,431012897,NAMIICHIMARU NO21,Fishing,Japan
3868,431017399,UNAVAILABLE,Fishing,Japan
3869,431013661,UNAVAILABLE,Fishing,Japan
3870,431018633,UNAVAILABLE,Fishing,Japan
3871,431017603,UNAVAILABLE,Fishing,Japan
3872,431006453,UNAVAILABLE,Fishing,Japan
3894,431000770,UNAVAILABLE,Fishing,Japan
3903,431015001,UNAVAILABLE,Fishing,Japan
3914,431011252,WAKASHIO,Fishing,Japan
3917,431007592,UNAVAILABLE,Fishing,Japan
3920,431601620,UNAVAILABLE,Fishing,Japan
3922,431019015,18 HOKUOH MARU,Fishing,Japan
3924,431000149,ISSINMARU NO.31,Fishing,Japan
3925,431016625,UNAVAILABLE,Fishing,Japan
3931,431006456,UNAVAILABLE,Fishing,Japan
3932,431012743,UNAVAILABLE,Fishing,Japan
3933,431006451,UNAVAILABLE,Fishing,Japan
3934,431006449,UNAVAILABLE,Fishing,Japan
3940,370885000,IRIS SKY,Cargo,Panama
3942,431013337,UNAVAILABLE,Fishing,Japan
3943,431015306,UNAVAILABLE,Fishing,Japan
3944,431019665,UNAVAILABLE,Fishing,Japan
3945,431014702,UNAVAILABLE,Fishing,Japan
3946,431019304,UNAVAILABLE,Fishing,Japan
3947,431019004,UNAVAILABLE,Fishing,Japan
3948,431011031,UNAVAILABLE,Fishing,Japan
3949,431017177,UNAVAILABLE,Fishing,Japan
3950,431016229,UNAVAILABLE,Fishing,Japan
3963,412420772,UNAVAILABLE,Fishing,China
3971,431011728,UNAVAILABLE,Fishing,Japan
3975,431017718,EIRYOMARU NO31,Fishing,Japan
3977,431010512,UNAVAILABLE,Fishing,Japan
3980,431014206,RYUHOUMARU NO11,Fishing,Japan
3982,431019345,UNAVAILABLE,Fishing,Japan
3983,431006447,UNAVAILABLE,Fishing,Japan
3984,431014584,UNAVAILABLE,Fishing,Japan
3989,538009164,STH CHIBA,Cargo,Marshall Islands
3990,431016372,UNAVAILABLE,Fishing,Japan
3991,431014416,UNAVAILABLE,Fishing,Japan
3992,431014042,UNAVAILABLE,Fishing,Japan
3993,431010372,UNAVAILABLE,Fishing,Japan
3994,431011035,UNAVAILABLE,Fishing,Japan
3995,431011095,UNAVAILABLE,Fishing,Japan
3996,431012869,TENRYU MARU,Fishing,Japan
4012,412449804,MINFUDINGYU02189,Fishing,China
4014,431010313,DAI18 HISA MARU,Fishing,Japan
4024,431016456,UNAVAILABLE,Fishing,Japan
4025,431010388,UNAVAILABLE,Fishing,Japan
4027,431009342,UNAVAILABLE,Fishing,Japan
4031,431007303,UNAVAILABLE,Fishing,Japan
4034,431019911,UNAVAILABLE,Fishing,Japan
4038,413363960,SHUN CHAO 78,Cargo,China
4039,412704780,FANG ZHOU 25,Cargo,China
4042,431200661,UNAVAILABLE,Fishing,Japan
4049,431007523,UNAVAILABLE,Fishing,Japan
4055,431012000,NITTOMARU NO.36,Fishing,Japan
4056,431002828,ISHIDAMARU NO67,Fishing,Japan
4057,431017571,UNAVAILABLE,Fishing,Japan
4058,431018327,UNAVAILABLE,Fishing,Japan
4059,431006455,UNAVAILABLE,Fishing,Japan
4060,431006454,UNAVAILABLE,Fishing,Japan
4071,431000540,UNAVAILABLE,Fishing,Japan
4072,431800418,UNAVAILABLE,Fishing,Japan
4073,431016944,UNAVAILABLE,Fishing,Japan
4074,431016502,UNAVAILABLE,Fishing,Japan
4075,431018704,UNAVAILABLE,Fishing,Japan
4076,431011014,UNAVAILABLE,Fishing,Japan
4077,431010963,UNAVAILABLE,Fishing,Japan
4078,431011074,UNAVAILABLE,Fishing,Japan
4079,431010803,WAKASHIO,Fishing,Japan
0,416003466,UNAVAILABLE,Fishing,Taiwan
1,636020309,SAKURA BRIGHT,Cargo,Liberia
18,636015144,FPMC B 104,Cargo,Liberia
21,636018844,AQUASALWADOR,Cargo,Liberia
59,477184400,FMG NORTHERN SPIRIT,Cargo,Hong Kong
63,200021441,UNAVAILABLE,Fishing,
68,248092000,DANSHIP BULKER,Cargo,Malta
71,370727000,TAIHAKUSAN,Cargo,Panama
88,636021386,ASANAGI,Cargo,Liberia
93,636091785,BUXLINK,Cargo,Liberia
101,538009275,CONCERTO,Cargo,Marshall Islands
131,352001411,HH PEARL,Cargo,Panama
136,431012977,UNAVAILABLE,Fishing,Japan
142,431015872,UNAVAILABLE,Fishing,Japan
143,355599000,YAN DUN JIAO 1,Cargo,Panama
169,412976485,MINFUDINGYU66689,Fishing,China
172,414396000,ZHONGCHANG XINSHENG,Cargo,China
213,42,MINXIAYU01975,Fishing,
252,431010834,UNAVAILABLE,Fishing,Japan
255,431016518,AN MARU,Fishing,Japan
257,431016457,ARASIO,Fishing,Japan
279,100920331,1,Fishing,
293,352866000,EVER CHEER,Cargo,Panama
338,100953689,66689,Cargo,
342,412452979,UNAVAILABLE,Fishing,China
343,900017136,UNAVAILABLE,Fishing,
354,431014399,TSUNA,Fishing,Japan
355,431015936,UNAVAILABLE,Fishing,Japan
356,431009071,NORI MARU,Fishing,Japan
357,431008696,RINA MARU,Fishing,Japan
358,431012171,SAYAMARU,Fishing,Japan
360,431014393,NAMIMARU,Fishing,Japan
381,412414552,UNAVAILABLE,Fishing,China
389,412450018,MINFUDINGYU06528,Fishing,China
401,412449346,UNAVAILABLE,Fishing,China
406,412452612,MINSHIYU07781,Fishing,China
409,412448789,UNAVAILABLE,Fishing,China
411,431008851,UNAVAILABLE,Fishing,Japan
413,431018912,RIKANA MARU,Fishing,Japan
415,431014391,NO18KUNIMARU,Fishing,Japan
416,431010756,UNAVAILABLE,Fishing,Japan
426,412443948,MINFUZHOUYUYUN80067,Fishing,China
435,372623000,SM HARMONY2,Cargo,Panama
439,249515000,TRITON,Cargo,Malta
457,412417584,ZHE LING YU 23558,Fishing,China
495,413230310,JOSCO XINGFU,Cargo,China
497,563116200,EASTERN HAWK,Cargo,Singapore
503,352313000,ORIENTAL KING,Cargo,Panama
559,431009918,UNAVAILABLE,Fishing,Japan
588,355701000,LUCKY JASON,Cargo,Panama
590,431582000,KUMAMOTO MARU,Fishing,Japan
619,440346000,DONGJIN ENTERPRISE,Cargo,South Korea
645,431007209,UNAVAILABLE,Fishing,Japan
653,441246000,PANSTAR GENIE NO.2,Cargo,South Korea
659,563159200,MM AMBER,Cargo,Singapore
683,431013571,HOUYOU,Fishing,Japan
760,355145000,WISDOM OF THE SEA 2,Cargo,Panama
792,431006252,MIKAMARU,Fishing,Japan
809,431014396,UNAVAILABLE,Fishing,Japan
811,431009122,TAISYOU MARU,Fishing,Japan
824,431014277,UNAVAILABLE,Fishing,Japan
834,412000088,SHUNFENG,Cargo,China
837,431011394,UNAVAILABLE,Fishing,Japan
839,431012063,SEISYOMARU,Fishing,Japan
854,431009992,UNAVAILABLE,Fishing,Japan
865,431600240,UNAVAILABLE,Fishing,Japan
919,100920329,1,Fishing,
927,431010241,UNAVAILABLE,Fishing,Japan
928,431010238,UNAVAILABLE,Fishing,Japan
930,431009063,KEIKOU MARU,Fishing,Japan
937,431008577,UNAVAILABLE,Fishing,Japan
940,100918409,UNAVAILABLE,Fishing,
953,431602204,UNAVAILABLE,Fishing,Japan
967,431015476,TENYUMARU,Fishing,Japan
976,431010546,UNAVAILABLE,Fishing,Japan
984,311935000,RENOWN,Cargo,Bahamas
1002,431016848,HAYASUIMARU,Fishing,Japan
1004,431016832,EBISUMARU,Fishing,Japan
1021,431009444,NO.8AKIMARU,Fishing,Japan
1033,431010161,HARU MARU,Fishing,Japan
1034,431012168,RYOUKAMARU,Fishing,Japan
1038,600471234,MINXIAYU09832,Fishing,
1039,412418858,ZHE LING YU 69032,Fishing,China
1059,431009914,UNAVAILABLE,Fishing,Japan
1093,431601350,KOUEIMARU NO.28,Fishing,Japan
1105,431500347,MARUYAMA MARU,Cargo,Japan
1117,538008183,BRONZE LADY,Cargo,Marshall Islands
1121,477832100,PORT ALFRED,Cargo,Hong Kong
1208,431014693,KAIKYOU,Fishing,Japan
1240,636092828,VOGE SOPHIE,Cargo,Liberia
1272,372177000,TIGER LILY,Cargo,Panama
1573,352001825,UNAVAILABLE,Cargo,Panama
1617,667002019,OCEANWIN 16,Cargo,Sierra Leone
1619,355026000,GLOBAL ANDES,Cargo,Panama
1620,583010107,YASA MIMOSA,Cargo,
1621,477182600,DARYA DEVI,Cargo,Hong Kong
1634,431000977,TAJIMA,Fishing,Japan
1637,354674000,GLOBAL YUQUOT,Cargo,Panama
1638,477738500,OOCL LONDON,Cargo,Hong Kong
1667,431010584,KOTOBUKIMARU NO.2,Fishing,Japan
1691,431016609,YOSHU MARU NO.16,Cargo,Japan
1714,431402013,RYOWAMARU,Cargo,Japan
1732,431017723,SUMIYOSIMARU 5483,Fishing,Japan
1733,431013412,HKL WAKABA,Cargo,Japan
1755,477387200,YUE DIAN 85,Cargo,Hong Kong
1757,800045183,UNAVAILABLE,Fishing,
1766,667001571,OCEAN WIN 6,Cargo,Sierra Leone
1772,431017807,DAI2 SYORYUMARU,Fishing,Japan
1773,431008027,YAMAICHI,Cargo,Japan
1787,431014382,SATSUKIMARU,Fishing,Japan
1797,431010667,HIROHUKUMARU,Fishing,Japan
1803,431016853,UNAVAILABLE,Fishing,Japan
1810,431012757,MINATOMARU,Fishing,Japan
1849,431012542,YUNAMARU,Fishing,Japan
1850,900017973,UNAVAILABLE,Fishing,
1855,431015965,UNAVAILABLE,Fishing,Japan
1884,431013382,KISHOUMARU,Fishing,Japan
1908,538010201,LOWLANDS SUN,Cargo,Marshall Islands
2019,413980736,HENG XIAN RUN FU 668,Cargo,China
2811,431016904,KANEIMARU,Fishing,Japan
2816,431013436,KONPIRAMARU NO2,Fishing,Japan
2842,431004161,NO.3 HOKUTOH,Cargo,Japan
2860,431014904,UNAVAILABLE,Fishing,Japan
2866,431006297,HOJO,Fishing,Japan
2877,431200474,UNAVAILABLE,Fishing,Japan
2909,431000006,UNAVAILABLE,Fishing,Japan
2935,431010933,TAISEI MARU,Fishing,Japan
3063,431505000,HAKUO-MARU,Fishing,Japan
3067,431601134,GENPUKUMARU NO.68,Fishing,Japan
3100,338816000,USGOV VESSEL,Cargo,USA
3112,431012596,NO5KIMIEIMARU,Fishing,Japan
3136,431072000,SOHO MARU NO.26,Fishing,Japan
3243,431012884,UNAVAILABLE,Fishing,Japan
3248,431009377,MIHARA,Fishing,Japan
3252,431000771,KAZU MARU,Cargo,Japan
3253,431020459,JFE HAKURYU,Cargo,Japan
3261,431016757,UNAVAILABLE,Fishing,Japan
3264,431200247,UNAVAILABLE,Fishing,Japan
3286,431003984,SENSYU MARU,Fishing,Japan
3423,477312900,SHARK ISLAND,Cargo,Hong Kong
3429,477219900,COSCO NETHERLANDS,Cargo,Hong Kong
3431,354410000,SAGITTARIUS LEADER,Cargo,Panama
3432,636090899,CARPATHIA,Cargo,Liberia
3433,431015716,UNAVAILABLE,Fishing,Japan
3463,273413270,GEPARD,Fishing,Russian Federation
3464,273314650,SCF ENDURANCE,Cargo,Russian Federation
3465,273349480,SOLID,Fishing,Russian Federation
3485,371542000,NO1 POHAH,Cargo,Panama
3487,273358660,BUKHTA NATALII,Cargo,Russian Federation
3488,431019577,UNAVAILABLE,Fishing,Japan
3516,431019372,KOUEIMARU,Fishing,Japan
3531,244044000,PRINSENGRACHT,Cargo,Netherlands
3586,431001550,UNAVAILABLE,Fishing,Japan
3600,431009943,UNAVAILABLE,Fishing,Japan
3601,431806000,UNAVAILABLE,Fishing,Japan
3644,431014218,UNAVAILABLE,Fishing,Japan
3646,431600330,UNAVAILABLE,Fishing,Japan
3661,431013073,UNAVAILABLE,Fishing,Japan
3674,412473960,YUEHAIXIANG1HAO,Cargo,China
3675,412423365,ZHEPUYU34026,Fishing,China
3676,413846892,UNAVAILABLE,Cargo,China
3692,431016654,UNAVAILABLE,Fishing,Japan
3703,431101116,FUSAMIMARU,Fishing,Japan
3704,626202000,SHENG TIAN,Cargo,Gabon
3712,538009593,ACE ETERNITY,Cargo,Marshall Islands
3718,431014839,SEA PARADISE,Fishing,Japan
3733,431011013,UNAVAILABLE,Fishing,Japan
3760,431016879,UNAVAILABLE,Fishing,Japan
1,353596000,CAPE DREAM,Cargo,Panama
7,357979000,UNI PERFECT,Cargo,Panama
36,351897000,SHORYU,Cargo,Panama
83,355232000,MOL SUCCESS,Cargo,Panama
85,354488000,K.IRON MOUNTAIN,Cargo,Panama
199,431010628,TOTORO,Fishing,Japan
222,309947000,HYPERION,Cargo,Azores
223,563158700,ATLANTIC EAST,Cargo,Singapore
231,431012774,UNAVAILABLE,Fishing,Japan
241,431015103,UNAVAILABLE,Fishing,Japan
242,431010705,YOSHIMARU,Fishing,Japan
244,431010193,NO3CHIKAMARU,Fishing,Japan
250,352643000,DORIC KATANA,Cargo,Panama
251,356250000,ARIES KARIN,Cargo,Panama
270,538005339,GOLDEN DEB,Cargo,Marshall Islands
384,431012354,HOUGYOMARU NO.11,Fishing,Japan
426,412414695,UNAVAILABLE,Fishing,China
449,412423264,ZHEPUYU19111,Fishing,China
460,412410126,ZHEPUYU62288,Fishing,China
469,412431907,ZHERUIYU01806,Fishing,China
471,500011333,UNAVAILABLE,Fishing,
473,900238885,ZHE PU YU YUN 38885,Fishing,
474,412450608,MINHUIYU00128,Fishing,China
477,412415205,UNAVAILABLE,Fishing,China
478,412415476,UNAVAILABLE,Fishing,China
494,412431092,UNAVAILABLE,Fishing,China
495,412423315,ZHEPUYU68583,Fishing,China
516,477833500,JOSCO JANE,Cargo,Hong Kong
557,667001572,GOLD SPRING,Cargo,Sierra Leone
599,431012351,HOUGYOMARU NO.6,Fishing,Japan
699,374536000,OCTOBER DREAM,Cargo,Panama
704,667001750,MINGDA,Cargo,Sierra Leone
709,352990000,SOLA GRATIA,Cargo,Panama
714,356544000,JOZEN,Cargo,Panama
827,538007169,TS INDEX,Cargo,Marshall Islands
1102,636090863,JPO PISCES,Cargo,Liberia
1448,431013093,UNAVAILABLE,Fishing,Japan
1486,412472280,YUE XIN HE 668,Cargo,China
2107,357480000,GL LA PAZ,Cargo,Panama
2108,636016510,SOMA MARU,Cargo,Liberia
2119,431009394,UNAVAILABLE,Fishing,Japan
2137,431007496,UNAVAILABLE,Fishing,Japan
2141,357705000,LOA FORTUNE,Cargo,Panama
2143,636020790,MSXT ECHO,Cargo,Liberia
2159,412415982,ZHEYUYUYUN10988,Fishing,China
2160,412414761,UNAVAILABLE,Fishing,China
2164,636020282,HENRY OLDENDORFF,Cargo,Liberia
2166,412414815,UNAVAILABLE,Fishing,China
2167,412435555,00128,Fishing,China
2168,412441813,UNAVAILABLE,Fishing,China
2175,412425555,UNAVAILABLE,Fishing,China
2201,416000961,UNAVAILABLE,Fishing,Taiwan
2202,477351600,PORT ALICE,Cargo,Hong Kong
2227,412430135,ZHEDONGYU03448,Fishing,China
2229,412063720,UNAVAILABLE,Fishing,China
2251,412415221,ZHEYUYU32668,Fishing,China
2253,412431906,ZHERUIYU01805,Fishing,China
2262,431008078,UNAVAILABLE,Fishing,Japan
2285,431007141,UNAVAILABLE,Fishing,Japan
2317,312185000,HIROYUKI,Cargo,Belize
2320,431008387,UNAVAILABLE,Fishing,Japan
2357,431019668,KOUEIMARU,Fishing,Japan
2717,431015113,UNAVAILABLE,Fishing,Japan
2996,477698700,SEASPAN BRILLIANCE,Cargo,Hong Kong
3006,538007708,ASTRA N,Cargo,Marshall Islands
3007,372264000,SPIRIT OF HO-PING,Cargo,Panama
3024,431018522,UNAVAILABLE,Fishing,Japan
3041,431100030,WAKABAMARU NO.6,Fishing,Japan
3085,219056000,MAERSK EMDEN,Cargo,Denmark
3089,431009687,KAIYOMARU NO.33,Fishing,Japan
3147,431011967,DAIUNMARU NO.31,Fishing,Japan
3149,431014336,UNAVAILABLE,Fishing,Japan
3162,431401576,8KOYOMARU,Fishing,Japan
3163,432796000,SOHOMARU NO.63,Fishing,Japan
3168,373043000,ULTRA ROCANVILLE,Cargo,Panama
3224,563135300,WAN HAI 625,Cargo,Singapore
3293,273444010,AMUR,Fishing,Russian Federation
3297,457377000,VENTO,Cargo,Mongolia
3299,352001547,FUDA,Cargo,Panama
3304,273419340,FESCO NEVELSK,Cargo,Russian Federation
3310,412349388,"LUJIAOYU60101  H""O",Fishing,China
3330,412420159,UNAVAILABLE,Fishing,China
3334,412419593,ZHELINGYUYUN61078,Fishing,China
3353,416002404,UNAVAILABLE,Fishing,Taiwan
3354,477614500,CLEANTEC,Cargo,Hong Kong
3355,412501199,GUIBEIYU68278,Fishing,China
3385,412414601,UNAVAILABLE,Fishing,China
3403,431015251,UNAVAILABLE,Fishing,Japan
3407,352001347,NEWSUN HARMONY,Cargo,Panama
3461,219145000,SVENDBORG MAERSK,Cargo,Denmark
3463,431000648,UNAVAILABLE,Fishing,Japan
3477,431006316,UNAVAILABLE,Fishing,Japan
3500,431805000,TENOHMARU NO88,Fishing,Japan
3501,431019202,UNAVAILABLE,Fishing,Japan
3519,273812060,TRIADA,Cargo,Russian Federation
3529,412441137,MINLIANYU61722,Fishing,China
3530,412000099,QIONGLINYU23020,Fishing,China
3568,412440836,FU YUAN YU YUN 878,Fishing,China
3569,431016666,TAKUMIMARU,Fishing,Japan
3572,416001228,JIN SHYE YIH NO.36,Fishing,Taiwan
3595,416008413,UNAVAILABLE,Fishing,Taiwan
9,232005278,BERGE CHO OYU,Cargo,UK
12,258964000,STAR HIDRA,Cargo,Norway
39,311000776,SOUTHAMPTON STAR,Cargo,Bahamas
40,353580000,BELUGA ACE,Cargo,Panama
41,538090584,SPIRIT OF HONG KONG,Cargo,Marshall Islands
49,432982000,CAPE SAMPAGITA,Cargo,Japan
50,416053500,LIAN HORNG NO.67,Fishing,Taiwan
57,538004887,PACIFIC MELODY,Cargo,Marshall Islands
90,370763000,LEGAZPI,Cargo,Panama
100,431341000,SHIN KOHO,Cargo,Japan
113,477648400,TRUST QINGDAO,Cargo,Hong Kong
119,374123000,MINERAL HOKUSAI,Cargo,Panama
142,414503000,YUE DIAN 57,Cargo,China
201,477738800,OOCL JAKARTA,Cargo,Hong Kong
246,431008609,UNAVAILABLE,Fishing,Japan
253,413832568,FUSHUN77,Cargo,China
254,412442134,MIN XIA YU YUN06505,Fishing,China
265,412439974,UNAVAILABLE,Fishing,China
270,412435862,ZHEXIANGYU66128,Fishing,China
283,563053700,INTERASIA PROGRESS,Cargo,Singapore
310,412435759,UNAVAILABLE,Fishing,China
319,412410183,UNAVAILABLE,Fishing,China
330,305127000,WES SINA,Cargo,Antigua and Barbuda
331,373549000,DIAMOND STAR,Cargo,Panama
347,431020082,UNAVAILABLE,Fishing,Japan
362,413145000,XIN BEI LUN,Cargo,China
366,373230000,SPRING BREEZE,Cargo,Panama
623,431602221,UNAVAILABLE,Fishing,Japan
727,431012551,UNAVAILABLE,Fishing,Japan
729,431009033,YURIKA,Fishing,Japan
760,431014243,UNAVAILABLE,Fishing,Japan
816,431011852,SUMI MARU,Fishing,Japan
845,305126000,LANTAU BAY,Cargo,Antigua and Barbuda
859,412410179,UNAVAILABLE,Fishing,China
865,431601264,KAISEI NO.8,Fishing,Japan
964,312780000,LI ZE,Cargo,Belize
1357,636092984,PONA,Cargo,Liberia
1360,371519000,MARCOS V,Cargo,Panama
1363,374384000,ALASKA,Cargo,Panama
1460,636018571,MSC EMMA,Cargo,Liberia
1529,431010152,DA 3 ANNA MARU,Fishing,Japan
1561,431014324,UNAVAILABLE,Fishing,Japan
1562,431014278,NO.2 HARUTO MARU,Fishing,Japan
1574,412459937,UNAVAILABLE,Fishing,China
1583,412442126,UNAVAILABLE,Fishing,China
2027,431018448,UNAVAILABLE,Fishing,Japan
2517,431014473,KOUSHINMARU NO1,Fishing,Japan
2573,431752000,KINTORA MARU NO87,Fishing,Japan
